reviews_sql_good_feedback,days_since_created,order_items_item_gross_margin_percentage,order_items_gross_margin,products_brand,products_category,products_department,products_retail_price,distribution_centers_name
No,173,0.15514836373630772,3.8787090934076929,Levi's,Jeans,Women,36.9900016784668,Los Angeles CA
No,155,0.546977325423977,24.608510788908006,Levi's,Jeans,Women,36.9900016784668,Los Angeles CA
No,90,0.39819153001098978,13.534530773424805,Levi's,Jeans,Women,36.9900016784668,Los Angeles CA
No,37,0.15514836373630772,3.8787090934076929,Levi's,Jeans,Women,36.9900016784668,Los Angeles CA
Yes,47,0.6815392048506439,43.618509110441209,Levi's,Jeans,Women,36.9900016784668,Los Angeles CA
No,107,0.81940908400376711,92.478509720792772,Levi's,Jeans,Women,36.9900016784668,Los Angeles CA
No,87,-0.072710046818883711,-1.3814908895587905,Levi's,Jeans,Women,36.9900016784668,Los Angeles CA
No,61,-0.27463984873675418,-4.3914911184406265,Levi's,Jeans,Women,36.9900016784668,Los Angeles CA
Yes,68,-0.320906266974594,-5.1312911354741431,Levi's,Jeans,Women,36.9900016784668,Los Angeles CA
Yes,168,0.11346276239795297,2.6085088815593735,Levi's,Jeans,Women,36.9900016784668,Los Angeles CA
No,132,0.69918425139644125,47.544529094958008,Levi's,Jeans,Women,36.9900016784668,Los Angeles CA
No,70,-0.0905024241395219,-1.6914903555011733,Levi's,Jeans,Women,36.9900016784668,Los Angeles CA
Yes,163,0.24210925978105166,6.5345288660761724,Levi's,Jeans,Women,36.9900016784668,Los Angeles CA
No,103,0.8163366008122408,93.878709093407693,Levi's,Jeans,Women,36.9900016784668,Los Angeles CA
No,155,0.1941414911542555,5.2398788018178948,Levi's,Jeans,Women,36.9900016784668,Los Angeles CA
No,120,0.54687658743925682,24.598508652677538,Levi's,Jeans,Women,36.9900016784668,Los Angeles CA
No,143,0.92160663235078644,239.60849934481621,Levi's,Jeans,Women,36.9900016784668,Los Angeles CA
No,109,-0.69987416835939209,-8.3914911184406265,Levi's,Jeans,Women,36.9900016784668,Los Angeles CA
No,151,-2.3516474969470784,-14.274500710155813,Levi's,Jeans,Women,36.9900016784668,Los Angeles CA
No,120,0.63532848251678975,35.508508500089647,Levi's,Jeans,Women,36.9900016784668,Los Angeles CA
Yes,174,0.24400995616882984,6.5785081949138657,Levi's,Jeans,Women,36.9900016784668,Los Angeles CA
No,118,0.41767168886974887,14.618509110441209,Levi's,Jeans,Women,36.9900016784668,Los Angeles CA
Yes,116,0.32039042863924383,9.6085088815593735,Levi's,Jeans,Women,36.9900016784668,Los Angeles CA
No,174,0.6815392048506439,43.618509110441209,Levi's,Jeans,Women,36.9900016784668,Los Angeles CA
No,136,-0.17340505036623929,-3.1212909065923071,Levi's,Jeans,Women,36.9900016784668,Los Angeles CA
No,82,-0.00577575745677653,-0.12129090659230712,Levi's,Jeans,Women,36.9900016784668,Los Angeles CA
Yes,60,0.32039042863924383,9.6085088815593735,Levi's,Jeans,Women,36.9900016784668,Los Angeles CA
Yes,98,0.11384822219309607,2.6185091104412095,Levi's,Jeans,Women,36.9900016784668,Los Angeles CA
Yes,175,0.58825270930184259,29.118509110441209,Levi's,Jeans,Women,36.9900016784668,Los Angeles CA
No,135,0.66154148543207347,39.692489125924411,Levi's,Jeans,Women,36.9900016784668,Los Angeles CA
No,92,0.15514836373630772,3.8787090934076929,Levi's,Jeans,Women,36.9900016784668,Los Angeles CA
No,91,0.53667901541509655,23.608510788908006,Levi's,Jeans,Women,36.9900016784668,Los Angeles CA
No,54,0.18474036441764838,4.6185091104412095,Levi's,Jeans,Women,36.9900016784668,Los Angeles CA
No,87,0.71692373764501682,51.618509110441209,Levi's,Jeans,Women,36.9900016784668,Los Angeles CA
No,132,0.53113663866538252,23.088510331144334,Levi's,Jeans,Women,36.9900016784668,Los Angeles CA
Yes,35,-0.569013952938998,-7.3914911184406265,Levi's,Jeans,Women,36.9900016784668,Los Angeles CA
No,105,-0.53938755603448951,-7.1414911184406265,Levi's,Jeans,Women,36.9900016784668,Los Angeles CA
No,174,0.15385371358018377,3.6924891259244106,Levi's,Jeans,Women,36.9900016784668,Los Angeles CA
Yes,131,0.68014527986323137,46.249879030699731,Levi's,Jeans,Women,36.9900016784668,Los Angeles CA
No,21,0.700272192800606,47.618509110441209,Levi's,Jeans,Women,36.9900016784668,Los Angeles CA
No,132,0.44700000062584877,16.534530773424805,Levi's,Jeans,Women,36.9900016784668,Los Angeles CA
No,154,0.72765982240954952,54.654529705309571,Levi's,Jeans,Women,36.9900016784668,Los Angeles CA
No,78,0.49711212127161175,20.878709093407693,Levi's,Jeans,Women,36.9900016784668,Los Angeles CA
No,64,0.25750490626302408,7.0685098733806626,Levi's,Jeans,Women,36.9900016784668,Los Angeles CA
No,15,0.86632094362916257,136.87870909340768,Levi's,Jeans,Women,36.9900016784668,Los Angeles CA
No,78,0.65329710330437307,38.544529094958008,Levi's,Jeans,Women,36.9900016784668,Los Angeles CA
No,155,0.546977325423977,24.608510788908006,Levi's,Jeans,Women,36.9900016784668,Los Angeles CA
No,175,0.90898184018471628,181.75091617094159,Levi's,Jeans,Women,36.9900016784668,Los Angeles CA
No,166,-0.46214948103655823,-6.4654711339238276,Levi's,Jeans,Women,36.9900016784668,Los Angeles CA
No,72,0.83015424258701009,99.618509110441209,Levi's,Jeans,Women,36.9900016784668,Los Angeles CA
Yes,90,-1.3485041119923846,-11.745470866895019,Levi's,Jeans,Women,36.9900016784668,Los Angeles CA
No,175,0.039504723672931813,0.86870886452585694,Levi's,Jeans,Women,36.9900016784668,Los Angeles CA
No,116,0.6815392048506439,43.618509110441209,Levi's,Jeans,Women,36.9900016784668,Los Angeles CA
No,69,0.80578514702930659,90.239876894469262,Levi's,Jeans,Women,36.9900016784668,Los Angeles CA
No,153,0.700272192800606,47.618509110441209,Levi's,Jeans,Women,36.9900016784668,Los Angeles CA
Yes,145,0.29597615362931873,8.5685098733806626,Levi's,Jeans,Women,36.9900016784668,Los Angeles CA
Yes,91,0.44700000062584877,16.534530773424805,Levi's,Jeans,Women,36.9900016784668,Los Angeles CA
No,88,0.58783638877446087,29.068509873380663,Levi's,Jeans,Women,36.9900016784668,Los Angeles CA
Yes,93,0.6815392048506439,43.618509110441209,Levi's,Jeans,Women,36.9900016784668,Los Angeles CA
Yes,52,-12.49767617104812,-18.871490899095534,Levi's,Jeans,Women,36.9900016784668,Los Angeles CA
Yes,116,-1.0364866214146133,-10.354501110699026,Levi's,Jeans,Women,36.9900016784668,Los Angeles CA
Yes,111,-0.14534603641122554,-2.7601211981821052,Levi's,Jeans,Women,36.9900016784668,Los Angeles CA
Yes,55,0.66002517714464415,39.568509873380663,Levi's,Jeans,Women,36.9900016784668,Los Angeles CA
No,177,-0.23524187209447214,-3.8814908895587905,Levi's,Jeans,Women,36.9900016784668,Los Angeles CA
Yes,169,0.93560582040673068,306.87870909340768,Levi's,Jeans,Women,36.9900016784668,Los Angeles CA
Yes,152,0.6225649835266891,33.618509110441209,Levi's,Jeans,Women,36.9900016784668,Los Angeles CA
Yes,131,0.16185356082788407,4.078709856347146,Levi's,Jeans,Women,36.9900016784668,Los Angeles CA
No,96,0.62936006060280125,34.608510788908006,Levi's,Jeans,Women,36.9900016784668,Los Angeles CA
Yes,51,0.78624999911213911,70.762499920092523,Calvin Klein,Underwear,Men,37.5,Houston TX
Yes,146,0.56672298606353111,25.162501445971429,Calvin Klein,Underwear,Men,37.5,Houston TX
Yes,113,0.67937499866820872,40.762499920092523,Calvin Klein,Underwear,Men,37.5,Houston TX
Yes,131,0.44319824877819103,15.31249915715307,Calvin Klein,Underwear,Men,37.5,Houston TX
Yes,147,0.23049999680370092,5.7624999200925231,Calvin Klein,Underwear,Men,37.5,Houston TX
Yes,70,0.72119565101583372,49.762499920092523,Calvin Klein,Underwear,Men,37.5,Houston TX
Yes,168,-4.9858042619402392,-15.804999890737236,Calvin Klein,Underwear,Men,37.5,Houston TX
Yes,113,0.19676411410909689,4.7125006830319762,Calvin Klein,Underwear,Men,37.5,Houston TX
No,151,0.61486486914769389,30.712500683031976,Calvin Klein,Underwear,Men,37.5,Houston TX
Yes,118,0.56258525966029893,24.742499462328851,Calvin Klein,Underwear,Men,37.5,Houston TX
Yes,144,0.7593808528552991,60.712496868334711,Calvin Klein,Underwear,Men,37.5,Houston TX
Yes,141,0.61517304592942168,30.75250159855932,Calvin Klein,Underwear,Men,37.5,Houston TX
Yes,134,0.46616998816212019,20.977649467295407,Columbia,Swim,Men,37.950000762939453,Port Authority of New York/New Jersey NY/NJ
Yes,159,0.55218999142458047,24.848549614106119,Hanes,Tops & Tees,Men,37.950000762939453,Houston TX
No,126,0.55209047268076,24.838551292572916,Hanes,Tops & Tees,Men,37.950000762939453,Houston TX
Yes,48,-0.44041820697494244,-6.1614506147757169,Hanes,Tops & Tees,Men,37.950000762939453,Houston TX
Yes,122,0.66408651738499325,39.838551292572916,Hanes,Tops & Tees,Men,37.950000762939453,Houston TX
Yes,25,0.42407975366587969,14.838551292572916,Hanes,Tops & Tees,Men,37.950000762939453,Houston TX
Yes,114,0.16000622850549406,3.8385493852242831,Hanes,Tops & Tees,Men,37.950000762939453,Houston TX
Yes,120,0.1603562339210883,3.8485496141061191,Hanes,Tops & Tees,Men,37.950000762939453,Houston TX
Yes,98,-1.8828971453128287,-13.161450614775717,Hanes,Tops & Tees,Men,37.950000762939453,Houston TX
Yes,156,0.66414249356843535,39.848549614106119,Hanes,Tops & Tees,Men,37.950000762939453,Houston TX
No,84,-1.0171622470055734,-10.161450614775717,Hanes,Tops & Tees,Men,37.950000762939453,Houston TX
No,78,0.626824992853817,33.848549614106119,Hanes,Tops & Tees,Men,37.950000762939453,Houston TX
No,97,0.44753845809743953,11.635999910533428,Champion,Active,Women,38.0,Chicago IL
Yes,113,-0.43783787973589045,-4.3740003183484077,Champion,Active,Women,38.0,Chicago IL
No,165,0.61734883539205376,26.545999921858311,Champion,Active,Women,38.0,Chicago IL
No,121,0.65941106657304038,30.992320128932896,New Balance,Active,Men,38.479999542236328,Houston TX
No,101,0.55553674338873449,19.4382315836218,Champion,Active,Men,38.590000152587891,Chicago IL
No,86,0.54259499721044124,18.448229905155003,Champion,Active,Men,38.590000152587891,Chicago IL
No,79,0.36523387367979604,8.9482299051550029,Champion,Active,Men,38.590000152587891,Chicago IL
No,80,-0.036784672989666471,-0.55177009484499706,Champion,Active,Men,38.590000152587891,Chicago IL
Yes,113,0.54513686108498216,18.638228531863987,Champion,Active,Men,38.590000152587891,Chicago IL
No,95,0.48074224712244507,14.398230668094456,Champion,Active,Men,38.590000152587891,Chicago IL
No,83,0.611205747628875,24.448229905155003,Champion,Active,Men,38.590000152587891,Chicago IL
No,59,0.74058765809959826,44.398230668094456,Champion,Active,Men,38.590000152587891,Chicago IL
No,96,0.792946745194119,59.558230515506565,Champion,Active,Men,38.590000152587891,Chicago IL
No,169,-0.73182303870942877,-6.5717705526086689,Champion,Active,Men,38.590000152587891,Chicago IL
No,137,-0.40358936840526782,-4.4717701711389424,Champion,Active,Men,38.590000152587891,Chicago IL
No,109,-0.11163476406561849,-1.561770323726833,Champion,Active,Men,38.590000152587891,Chicago IL
No,109,0.57956827820588508,21.4382315836218,Champion,Active,Men,38.590000152587891,Chicago IL
No,110,0.48143480448365616,14.438229676273167,Champion,Active,Men,38.590000152587891,Chicago IL
No,56,0.22046268169898639,4.3982306680944561,Champion,Active,Men,38.590000152587891,Chicago IL
Yes,155,0.24600000267050096,5.16600005608052,Calvin Klein,Sleep & Lounge,Men,39.0,Houston TX
Yes,110,0.76714705964824292,52.16600005608052,Calvin Klein,Sleep & Lounge,Men,39.0,Houston TX
Yes,119,-0.0568847886806912,-1.1650004461407661,Calvin Klein,Sleep & Lounge,Women,39.0,Houston TX
No,93,0.381394714202096,13.345001690089703,Calvin Klein,Sleep & Lounge,Women,39.0,Houston TX
Yes,72,0.70160027458539609,42.089001649990678,Calvin Klein,Underwear,Men,39.0,Houston TX
No,162,0.503234403764856,15.091999653726816,Champion,Active,Women,39.0,Chicago IL
No,169,0.503234403764856,15.091999653726816,Champion,Active,Women,39.0,Chicago IL
No,133,0.1998926183719382,3.7220007218420506,Champion,Active,Women,39.0,Chicago IL
Yes,39,0.73178225682087006,45.370499922893941,Calvin Klein,Underwear,Men,39.5,Houston TX
Yes,146,0.1783999977633357,4.4599999440833926,Calvin Klein,Underwear,Men,39.5,Houston TX
Yes,49,0.77859805695682283,58.480500533245504,Calvin Klein,Underwear,Men,39.5,Houston TX
Yes,136,0.63178514467453084,37.875519905251934,ASICS,Tops & Tees,Women,39.9900016784668,Memphis TN
Yes,134,0.67655145766964075,46.005499121535571,Calvin Klein,Tops & Tees,Men,39.9900016784668,Houston TX
No,154,0.589271686427166,31.555498358596118,Calvin Klein,Tops & Tees,Men,39.9900016784668,Houston TX
Yes,170,0.48175066941160277,20.445497748244556,Calvin Klein,Tops & Tees,Men,39.9900016784668,Houston TX
Yes,123,0.14083982223746755,3.6054995030052979,Calvin Klein,Tops & Tees,Men,39.9900016784668,Houston TX
Yes,130,0.60009998402791953,33.005499121535571,Calvin Klein,Tops & Tees,Men,39.9900016784668,Houston TX
Yes,53,-2.6234761542757039,-15.924500706803052,Calvin Klein,Tops & Tees,Men,39.9900016784668,Houston TX
Yes,161,0.043717353110242232,1.0054991215355713,Calvin Klein,Tops & Tees,Men,39.9900016784668,Houston TX
Yes,125,-1.6595525587687889,-13.724500420700757,Calvin Klein,Tops & Tees,Men,39.9900016784668,Houston TX
Yes,37,0.42722656238329371,16.405500647414478,Calvin Klein,Tops & Tees,Men,39.9900016784668,Houston TX
Yes,151,-2.6234761542757039,-15.924500706803052,Calvin Klein,Tops & Tees,Men,39.9900016784668,Houston TX
Yes,80,-0.46630005856429524,-6.9945008784644287,Calvin Klein,Tops & Tees,Men,39.9900016784668,Houston TX
Yes,74,-0.43473587657704432,-6.664500954758374,Calvin Klein,Tops & Tees,Men,39.9900016784668,Houston TX
Yes,58,0.50012498003489936,22.005499121535571,Calvin Klein,Tops & Tees,Men,39.9900016784668,Houston TX
Yes,124,0.63311925607078179,37.955499884475024,Calvin Klein,Tops & Tees,Men,39.9900016784668,Houston TX
Yes,160,0.67655145766964075,46.005499121535571,Calvin Klein,Tops & Tees,Men,39.9900016784668,Houston TX
No,144,0.67655145766964075,46.005499121535571,Calvin Klein,Tops & Tees,Men,39.9900016784668,Houston TX
Yes,113,-0.46630005856429524,-6.9945008784644287,Calvin Klein,Tops & Tees,Men,39.9900016784668,Houston TX
Yes,101,-0.37215692938944311,-5.95451087023109,Levi's,Jeans,Women,39.9900016784668,Los Angeles CA
No,45,0.67713954602601334,46.04548912976891,Levi's,Jeans,Women,39.9900016784668,Los Angeles CA
No,113,-1.7477486231715693,-13.964511099112926,Levi's,Jeans,Women,39.9900016784668,Los Angeles CA
No,89,0.97568714189343186,881.045489129769,Levi's,Jeans,Women,39.9900016784668,Los Angeles CA
No,112,0.90025749635405672,154.84428937289775,Levi's,Skirts,Women,39.9900016784668,Los Angeles CA
Yes,172,0.65696076765263922,42.04548912976891,Levi's,Jeans,Women,39.9900016784668,Los Angeles CA
Yes,72,0.584980902892964,30.945490655647816,Levi's,Jeans,Women,39.9900016784668,Los Angeles CA
No,172,0.68636413042527011,48.04548912976891,Levi's,Jeans,Women,39.9900016784668,Los Angeles CA
No,115,-0.69934420969054112,-9.0844811238129424,Levi's,Jeans,Women,39.9900016784668,Los Angeles CA
No,91,0.63203066715607936,37.91552078353569,Levi's,Jeans,Women,39.9900016784668,Los Angeles CA
No,120,-0.934660928145218,-10.664481047518997,Levi's,Jeans,Women,39.9900016784668,Los Angeles CA
Yes,140,0.36912032477792173,12.91552078353569,Levi's,Jeans,Women,39.9900016784668,Los Angeles CA
Yes,105,0.35503788837395295,12.085490045296254,Levi's,Jeans,Women,39.9900016784668,Los Angeles CA
No,36,-9.98626388075875,-18.175000786781311,Levi's,Jeans,Women,39.9900016784668,Los Angeles CA
No,53,0.73379043167684765,55.114999771118164,Levi's,Jeans,Women,39.9900016784668,Los Angeles CA
Yes,41,-0.10047669326486232,-2.0045101072916367,Levi's,Jeans,Women,39.9900016784668,Los Angeles CA
No,93,0.20019996643066407,5.0049991607666016,Levi's,Jeans,Women,39.9900016784668,Los Angeles CA
Yes,88,0.5,19.9950008392334,Levi's,Jeans,Women,39.9900016784668,Los Angeles CA
No,64,-0.84491693899252518,-10.054511251700816,Levi's,Jeans,Women,39.9900016784668,Los Angeles CA
No,98,0.19060237041363734,4.7650592603409336,Levi's,Jeans,Women,39.9900016784668,Los Angeles CA
No,176,0.20179956973948493,5.0449892434871231,Levi's,Jeans,Women,39.9900016784668,Los Angeles CA
No,107,0.56082196173063947,28.035490808235707,Levi's,Jeans,Women,39.9900016784668,Los Angeles CA
No,61,0.73379043167684765,55.114999771118164,Levi's,Jeans,Women,39.9900016784668,Los Angeles CA
No,116,0.72539697675731063,57.9954860780111,Levi's,Jeans,Women,39.9900016784668,Los Angeles CA
No,134,0.23066560156521476,5.9949989318847656,Levi's,Jeans,Women,39.9900016784668,Los Angeles CA
No,141,0.37272826085054028,13.04548912976891,Levi's,Jeans,Women,39.9900016784668,Los Angeles CA
No,99,-0.57787571523075032,-8.0844811238129424,Levi's,Jeans,Women,39.9900016784668,Los Angeles CA
Yes,136,0.0802299627112039,1.9255191050688936,Levi's,Jeans,Women,39.9900016784668,Los Angeles CA
No,172,0.583350695146877,27.9950008392334,Levi's,Jeans,Women,39.9900016784668,Los Angeles CA
No,164,0.38681997514080257,13.925519105068894,Levi's,Jeans,Women,39.9900016784668,Los Angeles CA
No,157,0.70770189466347377,53.155489740120473,Levi's,Jeans,Women,39.9900016784668,Los Angeles CA
No,151,0.772834069032342,77.275676911592186,Levi's,Jeans,Women,39.9900016784668,Los Angeles CA
Yes,103,0.42855101800299356,14.995000839233398,Levi's,Jeans,Women,39.9900016784668,Los Angeles CA
Yes,95,0.54966215873710844,24.405000686645508,Levi's,Jeans,Women,39.9900016784668,Los Angeles CA
No,85,-2.6590851450385151,-15.95451087023109,Levi's,Jeans,Women,39.9900016784668,Los Angeles CA
Yes,153,-2.7514073406084552,-14.665000915527344,Levi's,Jeans,Women,39.9900016784668,Los Angeles CA
No,115,0.64589498596401473,40.04548912976891,Levi's,Jeans,Women,39.9900016784668,Los Angeles CA
No,82,0.4064744559605793,15.035490808235707,Levi's,Jeans,Women,39.9900016784668,Los Angeles CA
No,64,-0.21969504834617165,-3.95451087023109,Levi's,Jeans,Women,39.9900016784668,Los Angeles CA
No,147,0.61444169155331574,36.835779877403084,Levi's,Jeans,Women,39.9900016784668,Los Angeles CA
No,62,-0.37301508345774254,-5.9645110991129258,Levi's,Jeans,Women,39.9900016784668,Los Angeles CA
Yes,168,0.75470072875934124,67.915516968838432,Levi's,Jeans,Women,39.9900016784668,Los Angeles CA
No,93,0.6882029569294863,44.044989243487123,Levi's,Jeans,Women,39.9900016784668,Los Angeles CA
No,159,0.70770189466347377,53.155489740120473,Levi's,Jeans,Women,39.9900016784668,Los Angeles CA
Yes,178,0.76392880194794133,66.645147050010422,Levi's,Jeans,Women,39.9900016784668,Los Angeles CA
No,84,0.7618674481573785,67.425269161928,Levi's,Jeans,Women,39.9900016784668,Los Angeles CA
Yes,138,-0.780200126937384,-9.674481276400833,Levi's,Jeans,Women,39.9900016784668,Los Angeles CA
Yes,74,0.78463921078116006,80.4255191050689,Levi's,Jeans,Women,39.9900016784668,Los Angeles CA
Yes,146,0.1509815040411113,3.9255191050688936,Levi's,Jeans,Women,39.9900016784668,Los Angeles CA
Yes,179,-0.24458682708994356,-4.3145114805826523,Levi's,Jeans,Women,39.9900016784668,Los Angeles CA
No,126,-0.8410743383085556,-10.084481123812942,Levi's,Jeans,Women,39.9900016784668,Los Angeles CA
No,171,0.26793894505546623,8.0354889008870742,Levi's,Jeans,Women,39.9900016784668,Los Angeles CA
No,74,0.57533496395559236,27.03499092195392,Levi's,Jeans,Women,39.9900016784668,Los Angeles CA
Yes,151,0.67713954602601334,46.04548912976891,Levi's,Jeans,Women,39.9900016784668,Los Angeles CA
Yes,80,0.66258436139659027,42.405399129381777,Levi's,Jeans,Women,39.9900016784668,Los Angeles CA
No,32,0.1218195651907564,3.04548912976891,Levi's,Jeans,Women,39.9900016784668,Los Angeles CA
No,124,-0.99950008392333989,-9.9950008392333984,Levi's,Jeans,Women,39.9900016784668,Los Angeles CA
Yes,127,0.63806394019620516,38.91552078353569,Levi's,Jeans,Women,39.9900016784668,Los Angeles CA
Yes,80,0.54261435687018567,26.04548912976891,Levi's,Jeans,Women,39.9900016784668,Los Angeles CA
No,153,0.28791997113125462,8.9255191050688936,Levi's,Jeans,Women,39.9900016784668,Los Angeles CA
Yes,148,0.4850000012665987,19.395150864707681,Levi's,Jeans,Women,39.9900016784668,Los Angeles CA
No,69,-0.030257681318978779,-0.60485104264095213,Levi's,Jeans,Women,39.9900016784668,Los Angeles CA
